Year,Month,State,City,Vicinity,Sucess,Suicide,Attack type,Target,Terrorist Group,No of terrorists,Weapon type,Killed,Wounded
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Business,Jammu and Kashmir Liberation Front,0,Explosives,0,0
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Business,Jammu and Kashmir Liberation Front,0,Explosives,0,0
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Business,Jammu and Kashmir Liberation Front,0,Explosives,0,0
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Business,Jammu and Kashmir Liberation Front,0,Explosives,0,0
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Business,Jammu and Kashmir Liberation Front,0,Explosives,0,0
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Business,Jammu and Kashmir Liberation Front,0,Explosives,0,0
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Business,Jammu and Kashmir Liberation Front,0,Explosives,0,0
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Business,Jammu and Kashmir Liberation Front,0,Explosives,0,0
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Government,Jammu and Kashmir Liberation Front,0,Explosives,0,0
1990,2,Uttaranchal,Kilor,0,1,0,Bombing,Police,Unknown,0,Explosives,0,0
1990,2,Uttar Pradesh,Wahabpura,0,1,0,Kidnapping,Police,Muslim Separatists,0,Firearms,1,0
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Transportation,Jammu and Kashmir Liberation Front,0,Explosives,0,0
1990,2,Punjab,Batala,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,3,15
1990,2,Punjab,Amritsar District,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,3,0
1990,2,Jammu and Kashmir,Srinagar,0,0,0,Assassination,Police,Jammu and Kashmir Liberation Front,0,Firearms,0,0
1990,2,Jammu and Kashmir,Srinagar,0,0,0,Assassination,Police,Jammu and Kashmir Liberation Front,0,Firearms,0,0
1990,2,Jammu and Kashmir,Srinagar,0,0,0,Assassination,Police,Jammu and Kashmir Liberation Front,0,Firearms,0,0
1990,2,Jammu and Kashmir,Srinagar,0,0,0,Assassination,Police,Jammu and Kashmir Liberation Front,0,Firearms,0,0
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Government,Jammu and Kashmir Liberation Front,0,Firearms,1,0
1990,2,Unknown,Todarmal,0,1,0,Bombing,Military,Unknown,0,Explosives,0,0
1990,2,Uttar Pradesh,Khair,0,1,0,Bombing,Military,Unknown,0,Explosives,3,4
1990,2,Punjab,Karmuwal,0,1,0,Assassination,Private Citizens,Muslim Separatists,0,Firearms,6,0
1990,2,Jammu and Kashmir,Budgam district,0,1,0,Assassination,Private Citizens,Muslim Militants,0,Melee,1,0
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Media,Muslim Militants,0,Firearms,1,0
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Government,Muslim Separatists,0,Explosives,0,4
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,Muslim Militants,0,Explosives,0,2
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Police,Muslim Separatists,0,Firearms,1,0
1990,2,Nagaland,Unknown,0,0,0,Assassination,Government,Unknown,0,Firearms,2,1
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Tourists,Unknown,0,Explosives,0,0
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Government,Unknown,0,Explosives,0,0
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Business,Unknown,0,Explosives,0,0
1990,2,Unknown,Unknown,0,1,0,Kidnapping,Government,HM,0,Firearms, Hanging,0
1990,2,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Telecommunication,Jammu and Kashmir Liberation Front,0,Firearms,1,0
1990,2,Gujarat,Unknown,0,1,0,Kidnapping,Government,Maoists,0,Firearms,0,0
1990,2,Gujarat,Unknown,0,1,0,Assassination,Government,Maoists,0,Firearms,3,0
1990,3,Uttar Pradesh,Meerut,0,1,0,Bombing,Transportation,Sikh Extremists,0,Explosives,5,16
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Government,Unknown,0,Firearms,1,0
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Unknown,0,Firearms,6,0
1990,3,Punjab,Abohar,0,1,0,Bombing,Utilities,Sikh Extremists,0,Explosives,0,0
1990,3,Punjab,Abohar,0,1,0,Bombing,Private Citizens,Sikh Extremists,0,Firearms, Explosive,0
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Private Citizens,Kashmiri extremists,0,Firearms,1,0
1990,3,Punjab,Tarn Taran,0,1,0,Armed Assault,Transportation,Unknown,0,Firearms,10,0
1990,3,Punjab,Rajoke,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,0,Firearms,8,3
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Jammu and Kashmir Liberation Front,0,Firearms,0,2
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Police,Jammu and Kashmir Liberation Front,0,Firearms,1,0
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Business,Jammu and Kashmir Liberation Front,0,Firearms,1,0
1990,3,Uttar Pradesh,Kanpur,0,1,0,Assassination,Government,ULFA,1,Firearms,1,0
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Police,Jammu and Kashmir Liberation Front,2,Firearms,1,0
1990,3,Assam,Gauhati,1,0,0,Assassination,Business,ULFA,0,Firearms,4,1
1990,3,Jammu and Kashmir,Anantnag,0,1,0,Kidnapping,Police,Jammu and Kashmir Liberation Front,0,Firearms,2,0
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Jammu and Kashmir Liberation Front,0,Firearms,0,0
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Jammu and Kashmir Liberation Front,0,Firearms,0,0
1990,3,Punjab,Amritsar,0,1,0,Kidnapping,Private Citizens,Sikh Extremists,0,Firearms,5,0
1990,3,Punjab,Talwandi Bhai,0,1,0,Assassination,Institutions,Sikh Extremists,3,Firearms,3,0
1990,3,Unknown,Harsha Shinna,0,1,0,Assassination,Government,Sikh Extremists,0,Firearms,1,0
1990,3,Punjab,Amritsar,0,1,0,Assassination,Private Citizens,Sikh Extremists,0,Firearms,1,0
1990,3,Jammu and Kashmir,Anantnag,0,1,0,Assassination,Police,Jammu and Kashmir Liberation Front,0,Firearms,1,0
1990,3,Delhi,New Delhi,0,1,0,Bombing,Private Citizens,Sikh Extremists,0,Explosives,1,17
1990,3,Punjab,Talwandi Bhai,0,1,0,Kidnapping,Private Citizens,Sikh Extremists,0,Firearms,11,0
1990,3,Punjab,Talwandi Bhai,1,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,11,0
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Private Citizens,Jammu and Kashmir Liberation Front,2,Firearms,1,0
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Unknown,0,Explosives,0,0
1990,3,Chandigarh,Chandigarh,0,1,0,Bombing,Private Citizens,Sikh Extremists,0,Explosives,6,13
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Government,Jammu and Kashmir Liberation Front,0,Firearms,1,0
1990,3,Jammu and Kashmir,Qazigund,1,1,0,Assassination,Private Citizens,Unknown,0,Firearms,1,0
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Kidnapping,Government,HM,0,Melee,1,0
1990,3,Unknown,Keygam,0,1,0,Assassination,Violent Political Party,Jammu and Kashmir Liberation Front,0,Firearms,1,0
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Police,Jammu and Kashmir Liberation Front,0,Firearms,1,0
1990,3,Jammu and Kashmir,Anantnag,0,1,0,Assassination,Government,Unknown,0,Firearms,1,0
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Business,Jammu and Kashmir Liberation Front,0,Firearms,1,0
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Private Citizens,Jammu and Kashmir Liberation Front,0,Firearms,1,0
1990,3,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Private Citizens,Jammu and Kashmir Liberation Front,0,Firearms,1,0
1990,3,Punjab,Shahpur Jajan,0,1,0,Armed Assault,Police,Unknown,0,Firearms,7,0
1990,4,Andhra Pradesh,Warangal,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,3,0
1990,4,Uttar Pradesh,Tikana,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,0
1990,4,Unknown,Targadh,0,1,0,Bombing,Transportation,Unknown,0,Explosives,2,0
1990,4,Punjab,Manawala,0,1,0,Assassination,Transportation,Unknown,0,Firearms,1,0
1990,4,Punjab,Batala,0,1,0,Bombing,Institutions,Khalistan Commando Force,0,Explosives,32,50
1990,4,Haryana,Panipat,0,1,0,Bombing,Transportation,Sikh Extremists,0,Explosives,14,22
1990,4,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Sikh Extremists,0,Firearms,0,3
1990,4,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Business,Sikh Extremists,0,Firearms,1,0
1990,4,Jammu and Kashmir,Srinagar,0,1,0,Kidnapping,Business,Mujahideen Kashmir,0,Firearms,2,0
1990,4,Jammu and Kashmir,Srinagar,0,1,0,Kidnapping,Educational Institution,Mujahideen Kashmir,0,Firearms,1,0
1990,4,Assam,Unknown,0,1,0,Assassination,Business,ULFA,0,Firearms,1,0
1990,4,Delhi,New Delhi,0,1,0,Bombing,Police,Unknown,0,Explosives,0,12
1990,4,Delhi,New Delhi,0,1,0,Bombing,Police,Mujahideen Kashmir,0,Explosives,0,0
1990,4,Delhi,New Delhi,0,1,0,Bombing,Police,Mujahideen Kashmir,0,Explosives,0,9
1990,4,Maharashtra,Bombay,0,1,0,Bombing,Transportation,Mujahideen Kashmir,0,Explosives,0,34
1990,4,Assam,Unknown,0,1,0,Bombing,Private Citizens,Bodo Militants,0,Explosives,7,10
1990,4,Delhi,New Delhi,0,1,0,Bombing,Transportation,Unknown,0,Explosives,2,25
1990,4,Uttaranchal,Sepalpani,0,1,0,Bombing,Transportation,Bodo Militants,0,Explosives,12,42
1990,4,Assam,Bijni,1,1,0,Bombing,Transportation,Bodo Militants,0,Explosives,1,10
1990,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Government,Muslim Militants,0,Explosives,0,0
1990,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Government,Muslim Militants,0,Explosives,0,0
1990,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Government,Muslim Militants,0,Explosives,0,0
1990,4,Himachal Pradesh,Poona,0,1,0,Bombing,Transportation,Unknown,0,Explosives,0,0
1990,4,Himachal Pradesh,Poona,0,1,0,Bombing,Transportation,Unknown,0,Explosives,1,18
1990,4,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Unknown,0,Explosives,1,0
1990,4,Delhi,New Delhi,0,1,0,Facility,Police,Mujahideen Kashmir,0,Incendiary,0,0
1990,4,Jammu and Kashmir,Srinagar,1,1,0,Assassination,Police,Jammu and Kashmir Liberation Front,0,Firearms,1,0
1990,4,Uttar Pradesh,Mathura,1,0,0,Bombing,Transportation,Unknown,0,Explosives,0,0
1990,4,Jammu and Kashmir,Anantnag,0,1,0,Armed Assault,Military,Muslim Militants,0,Firearms,4,0
1990,4,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Private Citizens,Muslim Militants,0,Firearms,1,0
1990,4,Jammu and Kashmir,Unknown,0,1,0,Assassination,Government,Muslim Militants,0,Unknown,1,0
1990,4,Punjab,Pathankot,0,1,0,Bombing,Transportation,BKI,0,Explosives,13,42
1990,4,Unknown,Damkala,0,1,0,Armed Assault,Police,Unknown,0,Firearms,2,1
1990,4,Madhya Pradesh,Sanga,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,2,0
1990,4,Gujarat,Kandla,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,1,0
1990,4,West Bengal,Calcutta,0,1,0,Bombing,Government,Unknown,0,Explosives,0,14
1990,4,Punjab,Batala,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,0,Firearms,4,7
1990,4,Rajasthan,Raisingh Nagar,1,1,0,Armed Assault,Military,Unknown,0,Firearms,4,0
1990,4,Jammu and Kashmir,Unknown,0,1,0,Assassination,Private Citizens,Muslim Militants,0,Firearms,1,0
1990,4,Jammu and Kashmir,Unknown,0,1,0,Assassination,Private Citizens,Muslim Militants,0,Firearms,1,0
1990,4,Jammu and Kashmir,Unknown,0,1,0,Assassination,Private Citizens,Muslim Militants,0,Firearms,1,0
1990,4,Jammu and Kashmir,Unknown,0,1,0,Assassination,Private Citizens,Muslim Militants,0,Firearms,1,0
1990,4,Punjab,Amritsar,0,0,0,Bombing,Transportation,Unknown,0,Explosives,0,0
1990,4,Delhi,New Delhi,0,1,0,Bombing,Transportation,Unknown,0,Explosives,2,8
1990,4,Punjab,Batala,0,1,0,Armed Assault,Military,Unknown,0,Firearms,1,3
1990,4,Rajasthan,Murki,0,1,0,Unknown,Military,Unknown,0,Unknown,3,0
1990,4,Punjab,Amritsar,0,1,0,Bombing,Business,BTHK,0,Explosives,1,12
1990,4,Punjab,Amritsar,0,1,0,Bombing,Police,BTHK,0,Explosives,0,8
1990,4,Delhi,New Delhi,0,1,0,Bombing,Transportation,BTHK,0,Explosives,4,25
1990,5,Punjab,Unknown,0,1,0,Assassination,Violent Political Party,Sikh Extremists,0,Firearms,1,0
1990,5,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Government,Muslim Militants,0,Firearms,1,0
1990,5,Jammu and Kashmir,Anantnag,0,1,0,Assassination,Private Citizens,Muslim Militants,0,Firearms,1,0
1990,5,Punjab,Gurdaspur,0,1,0,Assassination,Private Citizens,BTHK,0,Firearms,7,0
1990,5,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Military,Kashmiri extremists,0,Firearms,3,0
1990,5,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Military,Kashmiri extremists,0,Firearms,1,0
1990,5,Punjab,Jalandhar,1,1,0,Assassination,Private Citizens,Sikh Extremists,0,Firearms,1,0
1990,5,Punjab,Sri Muktsar Sahib,0,1,0,Assassination,Private Citizens,Sikh Extremists,0,Firearms,2,0
1990,5,Punjab,Amritsar,1,1,0,Assassination,Police,Sikh Extremists,0,Vehicle,1,2
1990,5,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Private Citizens,Muslim Militants,0,Firearms,1,0
1990,5,Jammu and Kashmir,Baramulla,0,1,0,Assassination,Private Citizens,Muslim Militants,0,Firearms,2,0
1990,5,Delhi,New Delhi,0,0,0,Bombing,Transportation,Unknown,0,Explosives,0,0
1990,5,Punjab,Amritsar,0,1,0,Bombing,Transportation,Unknown,0,Explosives,3,25
1990,5,Jammu and Kashmir,Pulwama,0,1,0,Assassination,Educational Institution,Unknown,0,Firearms,1,0
1990,5,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,2,0
1990,5,Madhya Pradesh,Kachdaura,0,1,0,Assassination,Government,Muslim Militants,0,Firearms,1,0
1990,5,Madhya Pradesh,Jafla,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,0,Firearms,4,5
1990,5,Punjab,Amritsar,1,1,0,Assassination,Government,Khalistan Liberation Force,0,Unknown,2,1
1990,5,Jammu and Kashmir,Anantnag,0,1,0,Bombing,Police,Jammu and Kashmir Liberation Front,0,Firearms, Explosive,0
1990,5,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Institutions,Unknown,3,Firearms,1,0
1990,5,Punjab,Maloke,0,1,0,Armed Assault,Private Citizens,Sikh Extremists,0,Firearms,14,0
1990,6,Punjab,Patiala,0,1,0,Bombing,Private Citizens,Sikh Extremists,0,Explosives,0,2
1990,6,Punjab,Patiala,0,1,0,Bombing,Institutions,Sikh Extremists,0,Explosives,4,26
1990,6,Punjab,Chaheru,0,1,0,Armed Assault,Police,Unknown,0,Firearms,3,0
1990,6,Punjab,Firozpur district,0,1,0,Armed Assault,Military,Unknown,0,Firearms,6,0
1990,6,Punjab,Bhatinda district,0,1,0,Assassination,Police,Unknown,0,Firearms,1,0
1990,6,Punjab,Amritsar district,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,9,0
1990,6,Unknown,Brahmawal Tandi,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,3,0
1990,6,Chandigarh,Chandigarh,0,1,0,Assassination,Police,Unknown,2,Firearms,1,0
1990,6,Assam,Dispur,0,1,0,Bombing,Business,Unknown,0,Explosives,0,0
1990,6,Unknown,Ramlal,0,1,0,Armed Assault,Police,Sikh Extremists,0,Firearms,7,0
1990,6,Punjab,Batala,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,0
1990,6,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,Kashmiri extremists,0,Firearms, Grenades,0
1990,6,Punjab,Amritsar,1,0,0,Bombing,Transportation,Unknown,0,Explosives,0,0
1990,6,Jammu and Kashmir,Bijbehara,0,1,0,Assassination,Government,Kashmiri extremists,0,Firearms,1,0
1990,6,Maharashtra,Chandrapura,0,1,0,Armed Assault,Private Citizens,Unknown,0,Firearms,4,5
1990,6,Madhya Pradesh,Kalmora,0,1,0,Armed Assault,Business,Unknown,0,Firearms,3,0
1990,6,Punjab,Jhandoke,0,1,0,Armed Assault,Business,Unknown,0,Firearms,2,0
1990,6,Maharashtra,Butta,0,1,0,Armed Assault,Police,Unknown,0,Firearms,1,0
1990,6,Punjab,Fattuwal,0,1,0,Armed Assault,Police,Unknown,0,Firearms,1,0
1990,6,Punjab,Amritsar district,0,1,0,Assassination,Police,Unknown,0,Firearms,1,0
1990,6,Punjab,Amritsar District,0,1,0,Assassination,Police,Unknown,0,Firearms,1,0
1990,6,Assam,Barpeta,0,1,0,Bombing,Transportation,Bodo Militants,0,Explosives,8,28
1990,6,Jammu and Kashmir,Srinagar,0,1,0,Kidnapping,Police,Kashmiri extremists,0,Firearms,2,0
1990,6,Uttar Pradesh,Shahbajpur,0,1,0,Bombing,Police,Sikh Extremists,30,Explosives, Automatic firearm,0
1990,6,Jammu and Kashmir,Pahalgam,0,1,0,Armed Assault,Police,Unknown,0,Firearms,2,1
1990,6,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Military,Kashmiri extremists,0,Firearms,13,0
1990,6,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Government,Unknown,0,Explosives,0,0
1990,6,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Police,Unknown,0,Explosives,0,1
1990,6,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,HM,0,Firearms,6,0
1990,6,Assam,Unknown,0,1,0,Bombing,Police,Bodo Militants,0,Explosives,0,12
1990,6,Tamil Nadu,Chennai,0,1,0,Armed Assault,Violent Political Party,Liberation Tigers of Tamil Eelam (LTTE),0,Firearms,16,20
1990,6,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,Muslim Janbaz Force,0,Explosives,4,6
1990,6,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Military,Muslim Janbaz Force,0,Explosives,0,0
1990,6,Jammu and Kashmir,Yaripora,0,1,0,Assassination,Private Citizens,HM,0,Firearms,4,0
1990,6,Bihar,Dhadhi,0,1,0,Armed Assault,Transportation,Sikh Extremists,0,Firearms,3,0
1990,6,Jammu and Kashmir,Kupwara,1,1,0,Armed Assault,Military,Unknown,0,Firearms,1,3
1990,6,Assam,Goreswar,0,1,0,Bombing,Private Citizens,Bodo Militants,0,Explosives,0,8
1990,6,Jammu and Kashmir,Achabal,0,1,0,Armed Assault,Military,Jammu and Kashmir Liberation Front,0,Firearms,4,0
1990,6,Jammu and Kashmir,Drusu,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,2,0
1990,6,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,1,0
1990,6,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Government,Unknown,0,Firearms,1,0
1990,6,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Government,Jammu and Kashmir Liberation Front,0,Firearms,1,0
1990,7,Jammu and Kashmir,Srinagar,0,1,0,Kidnapping,Government,Jammu and Kashmir Liberation Front,0,Firearms,0,0
1990,7,Jammu and Kashmir,Srinagar,0,1,0,Armed Assault,Police,Jammu and Kashmir Liberation Front,0,Firearms,3,0
1990,7,Punjab,Rupnagar district,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,1,0
1990,7,Punjab,Fatehgarh Churian,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,24
1990,7,Chandigarh,Chandigarh,0,1,0,Assassination,Government,Unknown,0,Firearms,4,0
1990,7,Punjab,Firozpur district,0,1,0,Assassination,Police,Unknown,0,Firearms,1,0
1990,7,Maharashtra,Kajala,0,1,0,Armed Assault,Police,Unknown,0,Firearms,1,0
1990,7,Punjab,Unknown,0,1,0,Armed Assault,Police,BTHK,0,Firearms,2,0
1990,7,Punjab,Patiala district,0,1,0,Armed Assault,Educational Institution,Sikh Extremists,0,Firearms,8,6
1990,7,Punjab,Unknown,0,1,0,Kidnapping,Police,Sikh Extremists,0,Firearms,1,0
1990,7,Punjab,Unknown,0,1,0,Assassination,Police,Sikh Extremists,0,Firearms,4,0
1990,7,Himachal Pradesh,Trunde,0,1,0,Armed Assault,Police,Unknown,0,Firearms,8,8
1990,7,Assam,Unknown,0,1,0,Kidnapping,Business,ULFA,0,Firearms,0,0
1990,7,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,0
1990,7,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,0
1990,7,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,0
1990,7,Jammu and Kashmir,Srinagar,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,0,0
1990,7,Punjab,Ruriwala,0,1,0,Armed Assault,Police,Unknown,0,Firearms,3,1
1990,7,Jammu and Kashmir,Jammu,0,1,0,Bombing,Government,Unknown,0,Explosives,0,4
1990,7,Jammu and Kashmir,Kathua District,0,1,0,Armed Assault,Police,Unknown,0,Firearms,2,0
1990,7,Punjab,Dera Baba Nanek,0,1,0,Armed Assault,Military,Unknown,0,Firearms,2,0
1990,7,Himachal Pradesh,Sunan,0,1,0,Assassination,Business,Unknown,0,Firearms,1,0
1990,7,Himachal Pradesh,Sunan,0,1,0,Assassination,Business,Unknown,0,Firearms,1,0
1990,7,Karnataka,Bidar,0,1,0,Bombing,Business,Unknown,0,Explosives,12,50
1990,7,Karnataka,Unknown,0,1,0,Bombing,Business,Unknown,0,Explosives,11,18
1990,7,Andhra Pradesh,Tandra,0,1,0,Armed Assault,Police,Unknown,0,Firearms,1,0
1990,7,Jammu and Kashmir,Kutlari,0,1,0,Armed Assault,Police,Unknown,0,Firearms,2,0
1990,7,Punjab,Jaintipur,0,1,0,Kidnapping,Military,Unknown,0,Firearms,2,0
1990,7,Chandigarh,Chandigarh,0,1,0,Assassination,Government,Sikh Extremists,3,Firearms,2,0
1990,7,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Educational Institution,Unknown,0,Firearms,1,0
1990,7,Jammu and Kashmir,Qazigund,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,1,0
1990,7,Jammu and Kashmir,Kupwara,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,2,0
1990,7,Assam,Simaluguri,0,1,0,Assassination,Government,ULFA,0,Firearms,3,0
1990,7,Punjab,Firozpur district,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,1,0
1990,7,Punjab,Bhatinda,0,1,0,Armed Assault,Institutions,Unknown,0,Firearms,4,11
1990,7,Jammu and Kashmir,Sopore,0,1,0,Armed Assault,Police,Unknown,0,Firearms,1,0
1990,7,Jammu and Kashmir,Narbal,0,1,0,Bombing,Telecommunication,Unknown,0,Explosives,0,0
1990,7,Jammu and Kashmir,Anantnag,0,1,0,Kidnapping,Private Citizens,Unknown,0,Firearms,1,0
1990,7,Jammu and Kashmir,Sumbal,0,1,0,Assassination,Private Citizens,Unknown,0,Firearms,1,0
1990,7,Jammu and Kashmir,Sopore,0,1,0,Assassination,Educational Institution,Unknown,0,Firearms,1,0
1990,7,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Private Citizens,Unknown,0,Explosives,1,0
1990,7,Assam,Lahowal,1,1,0,Assassination,Police,Unknown,0,Firearms,3,0
1990,7,Jammu and Kashmir,Kupwara District,0,1,0,Armed Assault,Police,Pakistani trained terrorists,0,Firearms,12,0
1990,8,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Business,Unknown,0,Firearms,1,0
1990,8,Unknown,Buchwind,0,1,0,Armed Assault,Police,Sikh Extremists,0,Firearms,2,0
1990,8,Andhra Pradesh,Chabala,0,0,0,Assassination,Police,Sikh Extremists,0,Firearms,7,7
1990,8,Haryana,Kurukshetra,0,1,0,Bombing,Business,Sikh Extremists,0,Explosives,3,12
1990,8,Jammu and Kashmir,Srinagar,0,1,0,Kidnapping,Business,Jammu and Kashmir Liberation Front,0,Firearms,0,0
1990,8,Jammu and Kashmir,Srinagar,0,1,0,Assassination,Private Citizens,Jammu and Kashmir Liberation Front,0,Firearms,0,1
1990,8,Punjab,Amritsar,0,1,0,Assassination,Government,Sikh Extremists,0,Firearms,1,0
1990,8,Delhi,Delhi,0,1,0,Bombing,Private Citizens,Unknown,0,Explosives,4,20
1990,8,Punjab,Unknown,0,1,0,Bombing,Transportation,Sikh Extremists,0,Explosives,12,6
1990,8,Delhi,Delhi,0,1,0,Bombing,Institutions,Sikh Extremists,0,Explosives,5,23
1990,8,Uttar Pradesh,Patti,0,1,0,Bombing,Business,Sikh Extremists,0,Explosives,2,45
1990,8,Punjab,Amritsar,1,1,0,Kidnapping,Private Citizens,Sikh Extremists,0,Unknown,0,0
1990,8,Jammu and Kashmir,Anantnag,0,0,0,Assassination,Police,Unknown,0,Firearms,0,5
1990,9,Assam,Rangia,0,1,0,Bombing,Transportation,Bodo Militants,0,Explosives,20,36
1990,9,Andhra Pradesh,Unknown,0,1,0,Kidnapping,Government,Naxalites,0,Firearms,0,0
1990,9,Andhra Pradesh,Unknown,0,1,0,Kidnapping,Government,Naxalites,0,Firearms,0,0
1990,9,Andhra Pradesh,Unknown,0,1,0,Kidnapping,Government,Naxalites,0,Firearms,0,0
